NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RNA SPLICING, VIA TRANSESTERIFICATION REACTIONS WITH BULGED ADENOSINE AS NUCLEOPHILE%GOBP%GO:0000377	RNA SPLICING, VIA TRANSESTERIFICATION REACTIONS WITH BULGED ADENOSINE AS NUCLEOPHILE%GOBP%GO:0000377	Details ...	219	-0.6636799	-2.550397	0.0	0.0	0.0	1893	tags=45%, list=17%, signal=53%	
CHROMOSOME ORGANIZATION%GOBP%GO:0051276	CHROMOSOME ORGANIZATION%GOBP%GO:0051276	Details ...	332	-0.6373317	-2.5442977	0.0	0.0	0.0	1855	tags=46%, list=16%, signal=53%	
RNA SPLICING%GOBP%GO:0008380	RNA SPLICING%GOBP%GO:0008380	Details ...	260	-0.6452737	-2.5227056	0.0	0.0	0.0	2643	tags=53%, list=23%, signal=68%	
RETINOBLASTOMA GENE IN CANCER%WIKIPATHWAYS_20240310%WP2446%HOMO SAPIENS	RETINOBLASTOMA GENE IN CANCER%WIKIPATHWAYS_20240310%WP2446%HOMO SAPIENS	Details ...	67	-0.7600083	-2.5164983	0.0	0.0	0.0	1195	tags=64%, list=11%, signal=71%	
DNA STRAND ELONGATION%REACTOME%R-HSA-69190.4	DNA STRAND ELONGATION%REACTOME%R-HSA-69190.4	Details ...	32	-0.8782068	-2.5012326	0.0	0.0	0.0	875	tags=81%, list=8%, signal=88%	
EXTENSION OF TELOMERES%REACTOME%R-HSA-180786.4	EXTENSION OF TELOMERES%REACTOME%R-HSA-180786.4	Details ...	50	-0.79887235	-2.4903498	0.0	0.0	0.0	899	tags=56%, list=8%, signal=61%	
RIBONUCLEOPROTEIN COMPLEX BIOGENESIS%GOBP%GO:0022613	RIBONUCLEOPROTEIN COMPLEX BIOGENESIS%GOBP%GO:0022613	Details ...	377	-0.6164549	-2.4799979	0.0	0.0	0.0	2678	tags=52%, list=24%, signal=66%	
S PHASE%REACTOME DATABASE ID RELEASE 81%69242	S PHASE%REACTOME DATABASE ID RELEASE 81%69242	Details ...	159	-0.65793335	-2.4758697	0.0	0.0	0.0	2082	tags=51%, list=18%, signal=61%	
SYNTHESIS OF DNA%REACTOME DATABASE ID RELEASE 81%69239	SYNTHESIS OF DNA%REACTOME DATABASE ID RELEASE 81%69239	Details ...	117	-0.6925679	-2.472522	0.0	0.0	0.0	2169	tags=55%, list=19%, signal=67%	
MRNA PROCESSING%GOBP%GO:0006397	MRNA PROCESSING%GOBP%GO:0006397	Details ...	269	-0.6152145	-2.451345	0.0	0.0	0.0	1893	tags=41%, list=17%, signal=48%	
G1 S TRANSITION%REACTOME DATABASE ID RELEASE 81%69206	G1 S TRANSITION%REACTOME DATABASE ID RELEASE 81%69206		127	-0.67221797	-2.4289734	0.0	0.0	0.0	2082	tags=52%, list=18%, signal=63%	
DNA GEOMETRIC CHANGE%GOBP%GO:0032392	DNA GEOMETRIC CHANGE%GOBP%GO:0032392		48	-0.7768651	-2.420843	0.0	0.0	0.0	1050	tags=48%, list=9%, signal=53%	
CHROMOSOME SEGREGATION%GOBP%GO:0007059	CHROMOSOME SEGREGATION%GOBP%GO:0007059		227	-0.6240704	-2.4172454	0.0	0.0	0.0	1673	tags=43%, list=15%, signal=49%	
REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051983	REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051983		114	-0.6747371	-2.409144	0.0	0.0	0.0	1574	tags=46%, list=14%, signal=52%	
RRNA PROCESSING%REACTOME DATABASE ID RELEASE 81%72312	RRNA PROCESSING%REACTOME DATABASE ID RELEASE 81%72312		197	-0.630931	-2.4071677	0.0	0.0	0.0	2678	tags=56%, list=24%, signal=72%	
PROTEIN-RNA COMPLEX ASSEMBLY%GOBP%GO:0022618	PROTEIN-RNA COMPLEX ASSEMBLY%GOBP%GO:0022618		171	-0.6356819	-2.3990858	0.0	0.0	0.0	2011	tags=48%, list=18%, signal=57%	
CELL CYCLE, MITOTIC%REACTOME DATABASE ID RELEASE 81%69278	CELL CYCLE, MITOTIC%REACTOME DATABASE ID RELEASE 81%69278		476	-0.57545584	-2.3830128	0.0	0.0	0.0	1761	tags=42%, list=15%, signal=47%	
ACTIVATION OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68962.6	ACTIVATION OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68962.6		32	-0.843281	-2.3826444	0.0	0.0	0.0	1195	tags=69%, list=11%, signal=77%	
DNA CONFORMATION CHANGE%GOBP%GO:0071103	DNA CONFORMATION CHANGE%GOBP%GO:0071103		56	-0.7636708	-2.3788414	0.0	0.0	0.0	1050	tags=45%, list=9%, signal=49%	
RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 81%8868773	RRNA PROCESSING IN THE NUCLEUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 81%8868773		187	-0.63308215	-2.3745131	0.0	0.0	0.0	2678	tags=57%, list=24%, signal=74%	
NUCLEAR DNA REPLICATION%GOBP%GO:0033260	NUCLEAR DNA REPLICATION%GOBP%GO:0033260		23	-0.9004523	-2.3693545	0.0	0.0	0.0	464	tags=70%, list=4%, signal=72%	
NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813	NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813		158	-0.6347197	-2.3631046	0.0	0.0	0.0	1661	tags=44%, list=15%, signal=50%	
MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME DATABASE ID RELEASE 81%453279	MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME DATABASE ID RELEASE 81%453279		142	-0.63867944	-2.3615334	0.0	0.0	0.0	2082	tags=51%, list=18%, signal=61%	
CELL CYCLE DNA REPLICATION%GOBP%GO:0044786	CELL CYCLE DNA REPLICATION%GOBP%GO:0044786		24	-0.89404374	-2.3605897	0.0	0.0	0.0	464	tags=67%, list=4%, signal=69%	
MRNA PROCESSING%WIKIPATHWAYS_20240310%WP411%HOMO SAPIENS	MRNA PROCESSING%WIKIPATHWAYS_20240310%WP411%HOMO SAPIENS		93	-0.6923246	-2.3601444	0.0	0.0	0.0	1356	tags=47%, list=12%, signal=53%	
POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984	POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984		26	-0.8563695	-2.351397	0.0	0.0	0.0	1312	tags=69%, list=12%, signal=78%	
DNA REPLICATION%WIKIPATHWAYS_20240310%WP466%HOMO SAPIENS	DNA REPLICATION%WIKIPATHWAYS_20240310%WP466%HOMO SAPIENS		31	-0.84470284	-2.3499546	0.0	0.0	0.0	875	tags=71%, list=8%, signal=77%	
MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME%R-HSA-6791226.5	MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME%R-HSA-6791226.5		177	-0.62718034	-2.3442318	0.0	0.0	0.0	2678	tags=56%, list=24%, signal=73%	
SPLICEOSOMAL COMPLEX ASSEMBLY%GOBP%GO:0000245	SPLICEOSOMAL COMPLEX ASSEMBLY%GOBP%GO:0000245		65	-0.7168256	-2.3430824	0.0	0.0	0.0	1663	tags=55%, list=15%, signal=64%	
INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME DATABASE ID RELEASE 81%168273	INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME DATABASE ID RELEASE 81%168273		129	-0.65059656	-2.3430223	0.0	0.0	0.0	2637	tags=60%, list=23%, signal=78%	
RRNA METABOLIC PROCESS%GOBP%GO:0016072	RRNA METABOLIC PROCESS%GOBP%GO:0016072		189	-0.61063886	-2.337934	0.0	0.0	0.0	2909	tags=54%, list=26%, signal=72%	
REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:0033044	REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:0033044		222	-0.60643613	-2.3300824	0.0	0.0	0.0	2467	tags=50%, list=22%, signal=63%	
MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME%R-HSA-5419276.3	MITOCHONDRIAL TRANSLATION TERMINATION%REACTOME%R-HSA-5419276.3		87	-0.67533904	-2.3201737	0.0	0.0	0.0	3241	tags=72%, list=28%, signal=100%	
RRNA PROCESSING%GOBP%GO:0006364	RRNA PROCESSING%GOBP%GO:0006364		161	-0.62333345	-2.3143542	0.0	0.0	0.0	2909	tags=58%, list=26%, signal=77%	
ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 81%176187	ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME DATABASE ID RELEASE 81%176187		36	-0.8000353	-2.3115032	0.0	0.0	0.0	1175	tags=61%, list=10%, signal=68%	
PROTEIN SYNTHESIS: PHENYLALANINE%PATHWHIZ%PW112934	PROTEIN SYNTHESIS: PHENYLALANINE%PATHWHIZ%PW112934		80	-0.6763722	-2.3077228	0.0	0.0	0.0	2637	tags=65%, list=23%, signal=84%	
MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 81%5389840	MITOCHONDRIAL TRANSLATION ELONGATION%REACTOME DATABASE ID RELEASE 81%5389840		87	-0.6784093	-2.3066514	0.0	0.0	0.0	3241	tags=74%, list=28%, signal=102%	
RIBOSOME BIOGENESIS%GOBP%GO:0042254	RIBOSOME BIOGENESIS%GOBP%GO:0042254		241	-0.5975599	-2.304753	0.0	0.0	0.0	2909	tags=54%, list=26%, signal=71%	
TRANSLATION%REACTOME%R-HSA-72766.6	TRANSLATION%REACTOME%R-HSA-72766.6		287	-0.5845055	-2.302355	0.0	0.0	0.0	2843	tags=52%, list=25%, signal=67%	
PROTEIN-RNA COMPLEX ORGANIZATION%GOBP%GO:0071826	PROTEIN-RNA COMPLEX ORGANIZATION%GOBP%GO:0071826		181	-0.6045065	-2.2982008	0.0	0.0	0.0	2011	tags=45%, list=18%, signal=54%	
TELOMERE C-STRAND (LAGGING STRAND) SYNTHESIS%REACTOME%R-HSA-174417.5	TELOMERE C-STRAND (LAGGING STRAND) SYNTHESIS%REACTOME%R-HSA-174417.5		34	-0.8019874	-2.2964864	0.0	0.0	0.0	899	tags=56%, list=8%, signal=60%	
MITOCHONDRIAL TRANSLATION%GOBP%GO:0032543	MITOCHONDRIAL TRANSLATION%GOBP%GO:0032543		108	-0.64915663	-2.2943478	0.0	0.0	0.0	3055	tags=59%, list=27%, signal=80%	
INFLUENZA INFECTION%REACTOME DATABASE ID RELEASE 81%168255	INFLUENZA INFECTION%REACTOME DATABASE ID RELEASE 81%168255		147	-0.6287992	-2.293348	0.0	0.0	0.0	2637	tags=59%, list=23%, signal=75%	
CYTOPLASMIC TRANSLATION%GOBP%GO:0002181	CYTOPLASMIC TRANSLATION%GOBP%GO:0002181		123	-0.6353676	-2.2924356	0.0	0.0	0.0	2788	tags=60%, list=25%, signal=79%	
PROTEIN SYNTHESIS: VALINE%PATHWHIZ%PW120528	PROTEIN SYNTHESIS: VALINE%PATHWHIZ%PW120528		79	-0.6738967	-2.2907615	0.0	0.0	0.0	2637	tags=65%, list=23%, signal=83%	
MITOCHONDRIAL TRANSLATION%REACTOME DATABASE ID RELEASE 81%5368287	MITOCHONDRIAL TRANSLATION%REACTOME DATABASE ID RELEASE 81%5368287		93	-0.66585916	-2.2877991	0.0	0.0	0.0	3241	tags=70%, list=28%, signal=97%	
RESOLUTION OF AP SITES VIA THE MULTIPLE-NUCLEOTIDE PATCH REPLACEMENT PATHWAY%REACTOME%R-HSA-110373.4	RESOLUTION OF AP SITES VIA THE MULTIPLE-NUCLEOTIDE PATCH REPLACEMENT PATHWAY%REACTOME%R-HSA-110373.4		25	-0.84653115	-2.2857585	0.0	0.0	0.0	1195	tags=72%, list=11%, signal=80%	
FORMATION OF A POOL OF FREE 40S SUBUNITS%REACTOME%R-HSA-72689.3	FORMATION OF A POOL OF FREE 40S SUBUNITS%REACTOME%R-HSA-72689.3		97	-0.6527322	-2.2855072	0.0	0.0	0.0	2637	tags=59%, list=23%, signal=76%	
DNA RECOMBINATION%GOBP%GO:0006310	DNA RECOMBINATION%GOBP%GO:0006310		163	-0.61374795	-2.283786	0.0	0.0	0.0	2105	tags=44%, list=19%, signal=53%	
PROTEIN SYNTHESIS: CYSTEINE%PATHWHIZ%PW112918	PROTEIN SYNTHESIS: CYSTEINE%PATHWHIZ%PW112918		79	-0.66742676	-2.2833302	0.0	0.0	0.0	2637	tags=63%, list=23%, signal=82%	
PROTEIN SYNTHESIS: METHIONINE%PATHWHIZ%PW112933	PROTEIN SYNTHESIS: METHIONINE%PATHWHIZ%PW112933		79	-0.67399526	-2.281593	0.0	0.0	0.0	2637	tags=65%, list=23%, signal=83%	
PROTEIN SYNTHESIS: LEUCINE%SMPDB%SMP0111873	PROTEIN SYNTHESIS: LEUCINE%SMPDB%SMP0111873		79	-0.6688	-2.276274	0.0	0.0	0.0	2637	tags=63%, list=23%, signal=82%	
REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033045	REGULATION OF SISTER CHROMATID SEGREGATION%GOBP%GO:0033045		92	-0.6575477	-2.275918	0.0	0.0	0.0	2561	tags=58%, list=23%, signal=74%	
TRANSPORT OF MATURE TRANSCRIPT TO CYTOPLASM%REACTOME DATABASE ID RELEASE 81%72202	TRANSPORT OF MATURE TRANSCRIPT TO CYTOPLASM%REACTOME DATABASE ID RELEASE 81%72202		78	-0.6787125	-2.2757068	0.0	0.0	0.0	2060	tags=62%, list=18%, signal=75%	
PROTEIN SYNTHESIS: TYROSINE%PATHWHIZ%PW120527	PROTEIN SYNTHESIS: TYROSINE%PATHWHIZ%PW120527		79	-0.67136073	-2.2744098	0.0	0.0	0.0	2637	tags=63%, list=23%, signal=82%	
MITOTIC NUCLEAR DIVISION%GOBP%GO:0140014	MITOTIC NUCLEAR DIVISION%GOBP%GO:0140014		141	-0.62634367	-2.2721052	0.0	0.0	0.0	1661	tags=43%, list=15%, signal=50%	
MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0000070	MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0000070		124	-0.62280756	-2.2682602	0.0	0.0	0.0	1661	tags=44%, list=15%, signal=51%	
MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 81%68877	MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 81%68877		181	-0.6012382	-2.2660024	0.0	0.0	0.0	1720	tags=44%, list=15%, signal=51%	
CAP-DEPENDENT TRANSLATION INITIATION%REACTOME%R-HSA-72737.4	CAP-DEPENDENT TRANSLATION INITIATION%REACTOME%R-HSA-72737.4		115	-0.6353913	-2.2628171	0.0	0.0	0.0	2637	tags=59%, list=23%, signal=76%	
NUCLEAR DIVISION%GOBP%GO:0000280	NUCLEAR DIVISION%GOBP%GO:0000280		203	-0.59285456	-2.2627146	0.0	0.0	0.0	1738	tags=40%, list=15%, signal=46%	
PROTEIN SYNTHESIS: ARGININE%SMPDB%SMP0111853	PROTEIN SYNTHESIS: ARGININE%SMPDB%SMP0111853		79	-0.669689	-2.2612574	0.0	0.0	0.0	2637	tags=63%, list=23%, signal=82%	
LAGGING STRAND SYNTHESIS%REACTOME%R-HSA-69186.4	LAGGING STRAND SYNTHESIS%REACTOME%R-HSA-69186.4		20	-0.876893	-2.2598987	0.0	0.0	0.0	875	tags=80%, list=8%, signal=87%	
PROTEIN SYNTHESIS: PROLINE%PATHWHIZ%PW113695	PROTEIN SYNTHESIS: PROLINE%PATHWHIZ%PW113695		79	-0.6712375	-2.25649	0.0	0.0	0.0	2637	tags=63%, list=23%, signal=82%	
HALLMARK_MYC_TARGETS_V2%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V2		46	-0.75435436	-2.2532713	0.0	0.0	0.0	1393	tags=59%, list=12%, signal=67%	
PROTEIN SYNTHESIS: GLUTAMINE%SMPDB%SMP0111862	PROTEIN SYNTHESIS: GLUTAMINE%SMPDB%SMP0111862		79	-0.669123	-2.2511282	0.0	0.0	0.0	2637	tags=63%, list=23%, signal=82%	
PROTEIN SYNTHESIS: ALANINE%PATHWHIZ%PW101384	PROTEIN SYNTHESIS: ALANINE%PATHWHIZ%PW101384		79	-0.669394	-2.2476676	0.0	0.0	0.0	2637	tags=63%, list=23%, signal=82%	
TRANSPORT OF MATURE MRNA DERIVED FROM AN INTRON-CONTAINING TRANSCRIPT%REACTOME DATABASE ID RELEASE 81%159236	TRANSPORT OF MATURE MRNA DERIVED FROM AN INTRON-CONTAINING TRANSCRIPT%REACTOME DATABASE ID RELEASE 81%159236		69	-0.675903	-2.2475698	0.0	0.0	0.0	2052	tags=61%, list=18%, signal=74%	
PROTEIN SYNTHESIS: ISOLEUCINE%SMPDB%SMP0111872	PROTEIN SYNTHESIS: ISOLEUCINE%SMPDB%SMP0111872		79	-0.67086554	-2.2447457	0.0	0.0	0.0	2637	tags=63%, list=23%, signal=82%	
PROTEIN SYNTHESIS: LYSINE%SMPDB%SMP0111874	PROTEIN SYNTHESIS: LYSINE%SMPDB%SMP0111874		79	-0.67348814	-2.2430117	0.0	0.0	0.0	2637	tags=65%, list=23%, signal=83%	
PROTEIN SYNTHESIS: GLYCINE%PATHWHIZ%PW112928	PROTEIN SYNTHESIS: GLYCINE%PATHWHIZ%PW112928		79	-0.6704553	-2.2415607	0.0	0.0	0.0	2637	tags=63%, list=23%, signal=82%	
PROTEIN SYNTHESIS: GLUTAMIC ACID%PATHWHIZ%PW112922	PROTEIN SYNTHESIS: GLUTAMIC ACID%PATHWHIZ%PW112922		79	-0.6712375	-2.2408779	0.0	0.0	0.0	2637	tags=63%, list=23%, signal=82%	
PROTEIN SYNTHESIS: THREONINE%PATHWHIZ%PW120525	PROTEIN SYNTHESIS: THREONINE%PATHWHIZ%PW120525		79	-0.663767	-2.2400296	0.0	0.0	0.0	2637	tags=63%, list=23%, signal=82%	
PROTEIN SYNTHESIS: ASPARTIC ACID%SMPDB%SMP0111858	PROTEIN SYNTHESIS: ASPARTIC ACID%SMPDB%SMP0111858		79	-0.6706865	-2.2390404	0.0	0.0	0.0	2637	tags=63%, list=23%, signal=82%	
PROTEIN SYNTHESIS: HISTIDINE%PATHWHIZ%PW112929	PROTEIN SYNTHESIS: HISTIDINE%PATHWHIZ%PW112929		79	-0.66777086	-2.2386174	0.0	0.0	0.0	2637	tags=63%, list=23%, signal=82%	
MITOCHONDRIAL TRANSLATION INITIATION%REACTOME%R-HSA-5368286.3	MITOCHONDRIAL TRANSLATION INITIATION%REACTOME%R-HSA-5368286.3		87	-0.6657998	-2.2384126	0.0	0.0	0.0	3241	tags=71%, list=28%, signal=99%	
POLYMERASE SWITCHING ON THE C-STRAND OF THE TELOMERE%REACTOME DATABASE ID RELEASE 81%174411	POLYMERASE SWITCHING ON THE C-STRAND OF THE TELOMERE%REACTOME DATABASE ID RELEASE 81%174411		26	-0.8134022	-2.2367404	0.0	0.0	0.0	899	tags=54%, list=8%, signal=58%	
EUKARYOTIC TRANSLATION INITIATION%REACTOME%R-HSA-72613.5	EUKARYOTIC TRANSLATION INITIATION%REACTOME%R-HSA-72613.5		115	-0.6353913	-2.2353876	0.0	0.0	0.0	2637	tags=59%, list=23%, signal=76%	
PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517	PROTEIN SYNTHESIS: SERINE%PATHWHIZ%PW120517		79	-0.67175394	-2.2350745	0.0	0.0	0.0	2637	tags=63%, list=23%, signal=82%	
PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526	PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526		79	-0.6727287	-2.2332745	0.0	0.0	0.0	2637	tags=65%, list=23%, signal=83%	
REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905818	REGULATION OF CHROMOSOME SEPARATION%GOBP%GO:1905818		67	-0.68453944	-2.232937	0.0	0.0	0.0	2207	tags=60%, list=19%, signal=74%	
SUMOYLATION%REACTOME DATABASE ID RELEASE 81%2990846	SUMOYLATION%REACTOME DATABASE ID RELEASE 81%2990846		147	-0.6086181	-2.2327278	0.0	0.0	0.0	2292	tags=45%, list=20%, signal=55%	
RNA POLYMERASE II TRANSCRIPTION TERMINATION%REACTOME DATABASE ID RELEASE 81%73856	RNA POLYMERASE II TRANSCRIPTION TERMINATION%REACTOME DATABASE ID RELEASE 81%73856		65	-0.68565047	-2.2294507	0.0	0.0	0.0	2060	tags=58%, list=18%, signal=71%	
REGULATION OF DNA METABOLIC PROCESS%GOBP%GO:0051052	REGULATION OF DNA METABOLIC PROCESS%GOBP%GO:0051052		403	-0.5491725	-2.225489	0.0	0.0	0.0	1848	tags=38%, list=16%, signal=44%	
SISTER CHROMATID SEGREGATION%GOBP%GO:0000819	SISTER CHROMATID SEGREGATION%GOBP%GO:0000819		128	-0.62321997	-2.2237198	0.0	0.0	0.0	1661	tags=44%, list=15%, signal=51%	
CYCLIN A B1 B2 ASSOCIATED EVENTS DURING G2 M TRANSITION%REACTOME DATABASE ID RELEASE 81%69273	CYCLIN A B1 B2 ASSOCIATED EVENTS DURING G2 M TRANSITION%REACTOME DATABASE ID RELEASE 81%69273		23	-0.8444491	-2.2227821	0.0	0.0	0.0	414	tags=48%, list=4%, signal=50%	
CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:0044839	CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:0044839		40	-0.74059474	-2.2202518	0.0	0.0	0.0	670	tags=35%, list=6%, signal=37%	
RESOLUTION OF ABASIC SITES (AP SITES)%REACTOME DATABASE ID RELEASE 81%73933	RESOLUTION OF ABASIC SITES (AP SITES)%REACTOME DATABASE ID RELEASE 81%73933		35	-0.75987107	-2.2163215	0.0	0.0	0.0	1435	tags=60%, list=13%, signal=68%	
L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME DATABASE ID RELEASE 81%156827	L13A-MEDIATED TRANSLATIONAL SILENCING OF CERULOPLASMIN EXPRESSION%REACTOME DATABASE ID RELEASE 81%156827		107	-0.6229463	-2.2162259	0.0	0.0	0.0	2637	tags=57%, list=23%, signal=74%	
DNA REPAIR%GOBP%GO:0006281	DNA REPAIR%GOBP%GO:0006281		364	-0.5456454	-2.212813	0.0	0.0	0.0	2143	tags=39%, list=19%, signal=46%	
PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854	PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854		79	-0.6712043	-2.2097437	0.0	0.0	0.0	2637	tags=63%, list=23%, signal=82%	
REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902099	REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902099		81	-0.655866	-2.2082615	0.0	0.0	0.0	2561	tags=60%, list=23%, signal=78%	
GTP HYDROLYSIS AND JOINING OF THE 60S RIBOSOMAL SUBUNIT%REACTOME%R-HSA-72706.4	GTP HYDROLYSIS AND JOINING OF THE 60S RIBOSOMAL SUBUNIT%REACTOME%R-HSA-72706.4		108	-0.62799644	-2.2062752	0.0	0.0	0.0	2637	tags=58%, list=23%, signal=75%	
REGULATION OF MRNA PROCESSING%GOBP%GO:0050684	REGULATION OF MRNA PROCESSING%GOBP%GO:0050684		94	-0.6364111	-2.2049463	0.0	0.0	0.0	2251	tags=47%, list=20%, signal=58%	
G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0000086	G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0000086		37	-0.7379493	-2.2037895	0.0	0.0	0.0	670	tags=35%, list=6%, signal=37%	
VIRAL MRNA TRANSLATION%REACTOME DATABASE ID RELEASE 81%192823	VIRAL MRNA TRANSLATION%REACTOME DATABASE ID RELEASE 81%192823		85	-0.6455459	-2.2030196	0.0	0.0	0.0	3023	tags=65%, list=27%, signal=87%	
REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0030071	REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0030071		80	-0.6580206	-2.2029514	0.0	0.0	0.0	2561	tags=61%, list=23%, signal=78%	
PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145	PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145		66	-0.66665417	-2.1997015	0.0	0.0	0.0	3263	tags=70%, list=29%, signal=97%	
